2021-06-21 15:01:54 start                                   
2021-06-21 15:01:54 TLD:                                    https://www.tuwien.at
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_GeodaesieundGeoinformation.pdf|2712759517
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_GeodaesieundGeoinformation.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/BachelorElektrotechnikundInformationstechnik.pdf|3943287668
2021-06-21 15:04:10 delete file:                            temp_downloads/BachelorElektrotechnikundInformationstechnik.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Medieninformatik_Und_Visual_Computing_2020.pdf|20925696
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Medieninformatik_Und_Visual_Computing_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Medizinische_Informatik_2020.pdf|1676641961
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Medizinische_Informatik_2020.pdf
2021-06-21 15:04:10 cleanup extract_url_descr(amp;):        Software &amp; Information Engineering
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Software_And_Information_Engineering_2020.pdf|3487443865
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Software_And_Information_Engineering_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Technische_Informatik_2020.pdf|3483544004
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Technische_Informatik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Wirtschaftsinformatik_2020.pdf|2292494858
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Wirtschaftsinformatik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Maschinenbau_2020.pdf|1543167641
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Maschinenbau_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Wirtschaftsingenieurwesen_Maschinenbau_2020.pdf|350494677
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Wirtschaftsingenieurwesen_Maschinenbau_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/BachelorstudiumRaumplanungundRaumordnungE033240.pdf|1133890368
2021-06-21 15:04:10 delete file:                            temp_downloads/BachelorstudiumRaumplanungundRaumordnungE033240.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Technische_Chemie.pdf|81359377
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Technische_Chemie.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Technische_Mathematik_2020.pdf|4113143249
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Technische_Mathematik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Statistik_und_Wirtschaftsmathematik_2020.pdf|3299363363
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Statistik_und_Wirtschaftsmathematik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Finanz-und_Versicherungsmathematik_2020.pdf|253494413
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Finanz-und_Versicherungsmathematik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Bachelorstudium_Technische_Physik_2020.pdf|249623640
2021-06-21 15:04:10 delete file:                            temp_downloads/Bachelorstudium_Technische_Physik_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/2Bachelorstudium_Umweltingenieurwesen.pdf|2208205331
2021-06-21 15:04:10 delete file:                            temp_downloads/2Bachelorstudium_Umweltingenieurwesen.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/BachelorstudiumVerfahrenstechnikE033273.pdf|4220956549
2021-06-21 15:04:10 delete file:                            temp_downloads/BachelorstudiumVerfahrenstechnikE033273.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Architektur_2020.pdf|3267807633
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Architektur_2020.pdf
2021-06-21 15:04:10 cleanup extract_url_descr(amp;):        Building Science &amp; Technologie
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Building_Science_and_Technology.pdf|1797835267
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Building_Science_and_Technology.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Bauingenieurwissenschaften_2020.pdf|1843165635
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Bauingenieurwissenschaften_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Umweltingenieurwesen-1.pdf|4294314462
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Umweltingenieurwesen-1.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Biomedical_Engineering_2020.pdf|410807744
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Biomedical_Engineering_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Computational_Science_and_Engineering_2020.pdf|946113769
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Computational_Science_and_Engineering_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Embedded_Systems_2020.pdf|1304843597
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Embedded_Systems_2020.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/MasterEnergieundAutomatisierungstechnik.pdf|3917916584
2021-06-21 15:04:10 delete file:                            temp_downloads/MasterEnergieundAutomatisierungstechnik.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Telecommunications.pdf|1196929321
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Telecommunications.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Masterstudium_Mikroelektronik_und_Photonik.pdf|1728549286
2021-06-21 15:04:10 delete file:                            temp_downloads/Masterstudium_Mikroelektronik_und_Photonik.pdf
2021-06-21 15:04:10 crc32 of file:                          temp_downloads/Master_Energietechnik.pdf|1983705539
2021-06-21 15:04:10 delete file:                            temp_downloads/Master_Energietechnik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Geodaesie_und_Geoinformation.pdf|2852682450
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Geodaesie_und_Geoinformation.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Logic_And_Computation_2020.pdf|2294422057
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Logic_And_Computation_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Visual_Computing_2020.pdf|955736570
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Visual_Computing_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Media_And_Human-Centered_Computing_2020.pdf|3578135654
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Media_And_Human-Centered_Computing_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Medizinische_Informatik_2020.pdf|2702292254
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Medizinische_Informatik_2020.pdf
2021-06-21 15:04:11 cleanup extract_url_descr(amp;):        Software Engineering &amp; Internet Computing
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Software_Engineering_And_Internet_Computing_2020.pdf|487728837
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Software_Engineering_And_Internet_Computing_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Technische_Informatik_2020.pdf|2857406344
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Technische_Informatik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Maschinenbau_2020.pdf|3193046111
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Maschinenbau_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2020.pdf|1399159249
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Materialwissenschaften_2020.pdf|1607783952
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Materialwissenschaften_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/MasterRaumplanungundRaumordnung.pdf|4014433871
2021-06-21 15:04:11 delete file:                            temp_downloads/MasterRaumplanungundRaumordnung.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Technische_Chemie_2020_ohne_Modulbeschreibungen.pdf|2964454003
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Technische_Chemie_2020_ohne_Modulbeschreibungen.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf|3760196193
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Technische_Mathematik_2020.pdf|112349743
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Technische_Mathematik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Statistik-Wirtschaftsmathematik_2020.pdf|3393566662
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Statistik-Wirtschaftsmathematik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Finanz-und_Versicherungsmathematik_2020.pdf|3863428182
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Finanz-und_Versicherungsmathematik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Technische_Physik_2020.pdf|1199768279
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Technische_Physik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Physikalische_Energie-und_Messtechnik_2020.pdf|434409751
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Physikalische_Energie-und_Messtechnik_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/MasterVerfahrenstechnik.pdf|3206331550
2021-06-21 15:04:11 delete file:                            temp_downloads/MasterVerfahrenstechnik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Business_Informatics_2020.pdf|529678288
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Business_Informatics_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Data_Science_2020.pdf|3530124090
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Data_Science_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf|2164759265
2021-06-21 15:04:11 delete file:                            temp_downloads/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Erweiterungsstudium_Innovation_2020.pdf|2865179786
2021-06-21 15:04:11 delete file:                            temp_downloads/Erweiterungsstudium_Innovation_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Erweiterungsstudium_Digitale_Kompetenzen.pdf|853180914
2021-06-21 15:04:11 delete file:                            temp_downloads/Erweiterungsstudium_Digitale_Kompetenzen.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_Infrastrukturmanagement.pdf|1809569198
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_Infrastrukturmanagement.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/StudienplanMasterChemieundTechnologiederMaterialien.pdf|270440677
2021-06-21 15:04:11 delete file:                            temp_downloads/StudienplanMasterChemieundTechnologiederMaterialien.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Mathematical_Modelling_2020.pdf|2191135489
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Mathematical_Modelling_2020.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudium_Cartography.pdf|2378471359
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudium_Cartography.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Masterstudien_Bauingenieurwesen.pdf|3368101837
2021-06-21 15:04:11 delete file:                            temp_downloads/Masterstudien_Bauingenieurwesen.pdf
2021-06-21 15:04:11 cleanup extract_url_descr(amp;):        Bachelorstudium Data Engineering &amp; Statistics
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Bach_Data_Engineering.pdf|628910673
2021-06-21 15:04:11 delete file:                            temp_downloads/Bach_Data_Engineering.pdf
2021-06-21 15:04:11 cleanup extract_url_descr(amp;):        Masterstudium Information &amp; Knowledge Management
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Bach_und_Master_Informatik.pdf|616553421
2021-06-21 15:04:11 delete file:                            temp_downloads/Bach_und_Master_Informatik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_Informatikdidaktik.pdf|259693448
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_Informatikdidaktik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Bach_und_Master_Informatikmanagement.pdf|541530871
2021-06-21 15:04:11 delete file:                            temp_downloads/Bach_und_Master_Informatikmanagement.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Diplomstudium_Lehramt_gesamt.pdf|2299897297
2021-06-21 15:04:11 delete file:                            temp_downloads/Diplomstudium_Lehramt_gesamt.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_TC_Synthese.pdf|351392491
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_TC_Synthese.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_TC_Werkstoff.pdf|4061466303
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_TC_Werkstoff.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_TC_Chemische_Prozesstechnik.pdf|3113394674
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_TC_Chemische_Prozesstechnik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_TC_Biotechnologie.pdf|3337632276
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_TC_Biotechnologie.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Bach_Mathematik.pdf|462467134
2021-06-21 15:04:11 delete file:                            temp_downloads/Bach_Mathematik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_Mathematik.pdf|287927168
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_Mathematik.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Master_Vermessung.pdf|1281378290
2021-06-21 15:04:11 delete file:                            temp_downloads/Master_Vermessung.pdf
2021-06-21 15:04:11 crc32 of file:                          temp_downloads/Bach_u_Master_Versicherungsmathematik.pdf|2422698973
2021-06-21 15:04:11 delete file:                            temp_downloads/Bach_u_Master_Versicherungsmathematik.pdf
2021-06-21 15:04:11 amount of files in temp folder:         0
2021-06-21 15:04:11 amount of files processed:              72
2021-06-21 15:04:11 amount of new files added:              0
2021-06-21 15:04:11 amount of files already in the archive (CRC32 duplicates):72
2021-06-21 15:04:11 end                                     
