2021-05-15 13:58:49 start                                   
2021-05-15 13:58:49 TLD:                                    https://www.tuwien.at
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Geodaesie_und_Geoinformation.pdf|Geodäsie und Geoinformation
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Logic_And_Computation_2020.pdf|Logic and Computation
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Visual_Computing_2020.pdf|Visual Computing
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Media_And_Human-Centered_Computing_2020.pdf|Media and Human-Centered Computing
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Medizinische_Informatik_2020.pdf|Medizinische Informatik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Software_Engineering_And_Internet_Computing_2020.pdf|Software Engineering &amp; Internet Computing
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Informatik_2020.pdf|Technische Informatik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Maschinenbau_2020.pdf|Maschinenbau
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2020.pdf|Wirtschaftsingenieurwesen - Maschinenbau
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Materialwissenschaften_2020.pdf|Materialwissenschaften
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2018/MasterRaumplanungundRaumordnung.pdf|Raumplanung und Raumordnung
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Chemie_2020_ohne_Modulbeschreibungen.pdf|Technische Chemie
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf|Modulbeschreibung
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Mathematik_2020.pdf|Technische Mathematik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Statistik-Wirtschaftsmathematik_2020.pdf|Statistik-Wirtschaftsmathematik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Finanz-und_Versicherungsmathematik_2020.pdf|Finanz- und Versicherungsmathematik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Physik_2020.pdf|Technische Physik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Physikalische_Energie-und_Messtechnik_2020.pdf|Physikalische Energie- und Messtechnik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2018/MasterVerfahrenstechnik.pdf|Verfahrenstechnik
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Business_Informatics_2020.pdf|Business Informatics
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Data_Science_2020.pdf|Data Science
2021-05-15 13:58:50 extracted file[2]:                      /fileadmin/Assets/dienstleister/studienabteilung/Doktoratsstudium/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf|Technische Wissenschaften
2021-05-15 13:58:50 extracted file[3]:                      /fileadmin/Assets/dienstleister/studienabteilung/Erweiterungsstudien/Erweiterungsstudium_Innovation_2020.pdf|Innovation
2021-05-15 13:58:50 extracted file[3]:                      /fileadmin/Assets/dienstleister/studienabteilung/Erweiterungsstudien/Erweiterungsstudium_Digitale_Kompetenzen.pdf|Digitale Kompetenz
2021-05-15 13:58:50 extracted file[4]:                      /fileadmin/Assets/dienstleister/studienabteilung/Gemeinsame_Studienprogramme/Master_Infrastrukturmanagement.pdf|Masterstudium Infrastrukturmanagement
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/StudienplanMasterChemieundTechnologiederMaterialien.pdf|Masterstudium Chemie und Technologie der Materialien
2021-05-15 13:58:50 extracted file[1]:                      /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Mathematical_Modelling_2020.pdf|Masterstudium Mathematical Modelling in Engineering: Theory numerics, applications
2021-05-15 13:58:50 extracted file[4]:                      /fileadmin/Assets/dienstleister/studienabteilung/Gemeinsame_Studienprogramme/Masterstudium_Cartography.pdf|Internationales Masterstudium Cartography
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Masterstudien_Bauingenieurwesen.pdf|Masterstudium Bauingenieurwesen - Konstruktiver Ingenieurbau
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_Data_Engineering.pdf|Bachelorstudium Data Engineering &amp; Statistics
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_und_Master_Informatik.pdf|Masterstudium Information &amp; Knowledge Management
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Informatikdidaktik.pdf|Masterstudium Informatikdidaktik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_und_Master_Informatikmanagement.pdf|Bachelorstudium Informatikmanagement
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Diplomstudium_Lehramt_gesamt.pdf|UF Mathematik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Synthese.pdf|Masterstudium Technische Chemie - Synthese
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Werkstoff.pdf|Masterstudium Werkstofftechnologie und -analytik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Chemische_Prozesstechnik.pdf|Masterstudium technische Chemie - Chemische Prozesstechnik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Biotechnologie.pdf|Masterstudium Biotechnologie und Bianalytik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_Mathematik.pdf|Bachelorstudium Mathematik in Technik und Naturwissenschaften
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Mathematik.pdf|Masterstudium Mathematik
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Vermessung.pdf|Masterstudium Vermessung und Katasterwesen
2021-05-15 13:58:50 extracted file[5]:                      /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_u_Master_Versicherungsmathematik.pdf|Bachelorstudium Versicherungsmathematik
2021-05-15 13:58:50 parsing page done                       
2021-05-15 13:58:50 downloading PDFs                        
2021-05-15 13:58:50 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2018/BachelorArchitektur.pdf
2021-05-15 13:58:50 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2019/Bachelorstudium_Bauingenieurwesen.pdf
2021-05-15 13:58:51 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2019/Bachelorstudium_GeodaesieundGeoinformation.pdf
2021-05-15 13:58:52 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2018/BachelorElektrotechnikundInformationstechnik.pdf
2021-05-15 13:58:52 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Medieninformatik_Und_Visual_Computing_2020.pdf
2021-05-15 13:58:53 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Medizinische_Informatik_2020.pdf
2021-05-15 13:58:54 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Software_And_Information_Engineering_2020.pdf
2021-05-15 13:58:55 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Technische_Informatik_2020.pdf
2021-05-15 13:58:56 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Wirtschaftsinformatik_2020.pdf
2021-05-15 13:58:57 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Maschinenbau_2020.pdf
2021-05-15 13:58:58 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Wirtschaftsingenieurwesen_Maschinenbau_2020.pdf
2021-05-15 13:58:59 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2017/BachelorstudiumRaumplanungundRaumordnungE033240.pdf
2021-05-15 13:58:59 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2019/Bachelorstudium_Technische_Chemie.pdf
2021-05-15 13:59:00 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Technische_Mathematik_2020.pdf
2021-05-15 13:59:01 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Statistik_und_Wirtschaftsmathematik_2020.pdf
2021-05-15 13:59:02 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Finanz-und_Versicherungsmathematik_2020.pdf
2021-05-15 13:59:02 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2020/Bachelorstudium_Technische_Physik_2020.pdf
2021-05-15 13:59:03 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2018/2Bachelorstudium_Umweltingenieurwesen.pdf
2021-05-15 13:59:04 downloading file[0]:                    /fileadmin/Assets/dienstleister/studienabteilung/BSc_Studienplaene_2017/BachelorstudiumVerfahrenstechnikE033273.pdf
2021-05-15 13:59:05 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Architektur_2020.pdf
2021-05-15 13:59:08 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Masterstudium_Building_Science_and_Technology.pdf
2021-05-15 13:59:10 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Bauingenieurwissenschaften_2020.pdf
2021-05-15 13:59:11 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2021/Masterstudium_Umweltingenieurwesen-1.pdf
2021-05-15 13:59:11 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Biomedical_Engineering_2020.pdf
2021-05-15 13:59:15 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Computational_Science_and_Engineering_2020.pdf
2021-05-15 13:59:16 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Embedded_Systems_2020.pdf
2021-05-15 13:59:21 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2018/MasterEnergieundAutomatisierungstechnik.pdf
2021-05-15 13:59:24 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2019/Masterstudium_Telecommunications.pdf
2021-05-15 13:59:27 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2019/Masterstudium_Mikroelektronik_und_Photonik.pdf
2021-05-15 13:59:30 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Energietechnik.pdf
2021-05-15 13:59:31 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Geodaesie_und_Geoinformation.pdf
2021-05-15 13:59:56 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Logic_And_Computation_2020.pdf
2021-05-15 13:59:57 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Visual_Computing_2020.pdf
2021-05-15 13:59:57 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Media_And_Human-Centered_Computing_2020.pdf
2021-05-15 13:59:58 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Medizinische_Informatik_2020.pdf
2021-05-15 13:59:58 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Software_Engineering_And_Internet_Computing_2020.pdf
2021-05-15 13:59:59 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Informatik_2020.pdf
2021-05-15 13:59:59 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Maschinenbau_2020.pdf
2021-05-15 14:00:02 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_WirtschaftsingenieurwesenMaschinenbau_2020.pdf
2021-05-15 14:00:04 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Materialwissenschaften_2020.pdf
2021-05-15 14:00:08 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2018/MasterRaumplanungundRaumordnung.pdf
2021-05-15 14:00:08 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Chemie_2020_ohne_Modulbeschreibungen.pdf
2021-05-15 14:00:10 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Chemie_2020_Anhang_Modulbeschreibungen.pdf
2021-05-15 14:00:12 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Mathematik_2020.pdf
2021-05-15 14:00:12 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Statistik-Wirtschaftsmathematik_2020.pdf
2021-05-15 14:00:13 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Finanz-und_Versicherungsmathematik_2020.pdf
2021-05-15 14:00:13 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Technische_Physik_2020.pdf
2021-05-15 14:00:16 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Physikalische_Energie-und_Messtechnik_2020.pdf
2021-05-15 14:00:23 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2018/MasterVerfahrenstechnik.pdf
2021-05-15 14:00:24 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Business_Informatics_2020.pdf
2021-05-15 14:00:25 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Data_Science_2020.pdf
2021-05-15 14:00:26 downloading file[2]:                    /fileadmin/Assets/dienstleister/studienabteilung/Doktoratsstudium/Studienplan_Doktoratsstudium_Fassung_01-10-2013.pdf
2021-05-15 14:00:27 downloading file[3]:                    /fileadmin/Assets/dienstleister/studienabteilung/Erweiterungsstudien/Erweiterungsstudium_Innovation_2020.pdf
2021-05-15 14:00:27 downloading file[3]:                    /fileadmin/Assets/dienstleister/studienabteilung/Erweiterungsstudien/Erweiterungsstudium_Digitale_Kompetenzen.pdf
2021-05-15 14:00:28 downloading file[4]:                    /fileadmin/Assets/dienstleister/studienabteilung/Gemeinsame_Studienprogramme/Master_Infrastrukturmanagement.pdf
2021-05-15 14:00:28 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/StudienplanMasterChemieundTechnologiederMaterialien.pdf
2021-05-15 14:00:30 downloading file[1]:                    /fileadmin/Assets/dienstleister/studienabteilung/MSc_Studienplaene_2020/Masterstudium_Mathematical_Modelling_2020.pdf
2021-05-15 14:00:30 downloading file[4]:                    /fileadmin/Assets/dienstleister/studienabteilung/Gemeinsame_Studienprogramme/Masterstudium_Cartography.pdf
2021-05-15 14:00:31 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Masterstudien_Bauingenieurwesen.pdf
2021-05-15 14:00:32 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_Data_Engineering.pdf
2021-05-15 14:00:33 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_und_Master_Informatik.pdf
2021-05-15 14:00:35 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Informatikdidaktik.pdf
2021-05-15 14:00:35 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_und_Master_Informatikmanagement.pdf
2021-05-15 14:00:36 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Diplomstudium_Lehramt_gesamt.pdf
2021-05-15 14:00:40 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Synthese.pdf
2021-05-15 14:00:41 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Werkstoff.pdf
2021-05-15 14:00:41 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Chemische_Prozesstechnik.pdf
2021-05-15 14:00:42 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_TC_Biotechnologie.pdf
2021-05-15 14:00:42 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_Mathematik.pdf
2021-05-15 14:00:43 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Mathematik.pdf
2021-05-15 14:00:44 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Master_Vermessung.pdf
2021-05-15 14:00:45 downloading file[5]:                    /fileadmin/Assets/dienstleister/studienabteilung/Alte_Studienplaene/Bach_u_Master_Versicherungsmathematik.pdf
2021-05-15 14:00:47 downloading PDFs done                   
2021-05-15 14:00:47 crc32 of file:                          temp_downloads/BachelorArchitektur.pdf|4007976864
2021-05-15 14:00:47 delete file:                            temp_downloads/BachelorArchitektur.pdf
2021-05-15 14:00:47 crc32 of file:                          temp_downloads/Bachelorstudium_Bauingenieurwesen.pdf|1855470317
2021-05-15 14:00:47 delete file:                            temp_downloads/Bachelorstudium_Bauingenieurwesen.pdf
